,image_id,text,word_idx
23222,c03/c03-003a/c03-003a-01-04.png,of,23222
23223,c03/c03-003a/c03-003a-01-05.png,the,23223
23225,c03/c03-003a/c03-003a-01-07.png,",",23225
23226,c03/c03-003a/c03-003a-02-00.png,and,23226
23227,c03/c03-003a/c03-003a-02-01.png,again,23227
23228,c03/c03-003a/c03-003a-02-02.png,and,23228
23230,c03/c03-003a/c03-003a-02-04.png,it,23230
23232,c03/c03-003a/c03-003a-02-06.png,the,23232
23233,c03/c03-003a/c03-003a-02-07.png,visual,23233
23235,c03/c03-003a/c03-003a-03-00.png,of,23235
23236,c03/c03-003a/c03-003a-03-01.png,the,23236
23238,c03/c03-003a/c03-003a-03-03.png,",",23238
23239,c03/c03-003a/c03-003a-03-04.png,and,23239
23240,c03/c03-003a/c03-003a-03-05.png,the,23240
23241,c03/c03-003a/c03-003a-03-06.png,marriage,23241
23242,c03/c03-003a/c03-003a-03-07.png,of,23242
23243,c03/c03-003a/c03-003a-03-08.png,the,23243
23244,c03/c03-003a/c03-003a-03-09.png,central,23244
23245,c03/c03-003a/c03-003a-04-00.png,characters,23245
23246,c03/c03-003a/c03-003a-04-01.png,to,23246
23247,c03/c03-003a/c03-003a-04-02.png,their,23247
23248,c03/c03-003a/c03-003a-04-03.png,background,23248
23249,c03/c03-003a/c03-003a-04-04.png,",",23249
23251,c03/c03-003a/c03-003a-04-06.png,bring,23251
23252,c03/c03-003a/c03-003a-05-00.png,the,23252
23253,c03/c03-003a/c03-003a-05-01.png,film,23253
23254,c03/c03-003a/c03-003a-05-02.png,so,23254
23255,c03/c03-003a/c03-003a-05-03.png,vividly,23255
23256,c03/c03-003a/c03-003a-05-04.png,to,23256
23259,c03/c03-003a/c03-003a-05-08.png,Fanny,23259
23260,c03/c03-003a/c03-003a-05-09.png,",",23260
23261,c03/c03-003a/c03-003a-05-10.png,which,23261
23262,c03/c03-003a/c03-003a-06-00.png,also,23262
23264,c03/c03-003a/c03-003a-06-02.png,its,23264
23265,c03/c03-003a/c03-003a-06-03.png,premiere,23265
23267,c03/c03-003a/c03-003a-06-05.png,",",23267
23270,c03/c03-003a/c03-003a-06-08.png,",",23270
23272,c03/c03-003a/c03-003a-07-01.png,Joshua,23272
23273,c03/c03-003a/c03-003a-07-02.png,Logan,23273
23274,c03/c03-003a/c03-003a-07-03.png,",",23274
23275,c03/c03-003a/c03-003a-07-04.png,attempted,23275
23276,c03/c03-003a/c03-003a-07-05.png,but,23276
23278,c03/c03-003a/c03-003a-07-07.png,to,23278
23279,c03/c03-003a/c03-003a-07-08.png,create,23279
23280,c03/c03-003a/c03-003a-08-00.png,the,23280
23281,c03/c03-003a/c03-003a-08-01.png,atmosphere,23281
23283,c03/c03-003a/c03-003a-08-03.png,a,23283
23284,c03/c03-003a/c03-003a-08-04.png,city,23284
23286,c03/c03-003b/c03-003b-00-01.png,is,23286
23288,c03/c03-003b/c03-003b-00-03.png,a,23288
23289,c03/c03-003b/c03-003b-00-04.png,filmed,23289
23290,c03/c03-003b/c03-003b-00-05.png,play,23290
23291,c03/c03-003b/c03-003b-00-07.png,It,23291
23292,c03/c03-003b/c03-003b-00-08.png,has,23292
23293,c03/c03-003b/c03-003b-00-09.png,been,23293
23294,c03/c03-003b/c03-003b-00-10.png,conceived,23294
23295,c03/c03-003b/c03-003b-01-00.png,throughout,23295
23296,c03/c03-003b/c03-003b-01-01.png,in,23296
23297,c03/c03-003b/c03-003b-01-02.png,terms,23297
23298,c03/c03-003b/c03-003b-01-03.png,of,23298
23299,c03/c03-003b/c03-003b-01-04.png,the,23299
23300,c03/c03-003b/c03-003b-01-05.png,cinema,23300
23301,c03/c03-003b/c03-003b-01-06.png,",",23301
23303,c03/c03-003b/c03-003b-01-08.png,again,23303
23304,c03/c03-003b/c03-003b-01-09.png,and,23304
23305,c03/c03-003b/c03-003b-02-00.png,again,23305
23306,c03/c03-003b/c03-003b-02-01.png,it,23306
23307,c03/c03-003b/c03-003b-02-02.png,is,23307
23308,c03/c03-003b/c03-003b-02-03.png,the,23308
23309,c03/c03-003b/c03-003b-02-04.png,visual,23309
23310,c03/c03-003b/c03-003b-02-05.png,qualities,23310
23312,c03/c03-003b/c03-003b-02-07.png,the,23312
23313,c03/c03-003b/c03-003b-02-08.png,story,23313
23314,c03/c03-003b/c03-003b-02-09.png,",",23314
23315,c03/c03-003b/c03-003b-02-10.png,and,23315
23316,c03/c03-003b/c03-003b-03-00.png,the,23316
23317,c03/c03-003b/c03-003b-03-01.png,marriage,23317
23319,c03/c03-003b/c03-003b-03-03.png,the,23319
23320,c03/c03-003b/c03-003b-03-04.png,central,23320
23321,c03/c03-003b/c03-003b-03-05.png,characters,23321
23322,c03/c03-003b/c03-003b-03-06.png,to,23322
23323,c03/c03-003b/c03-003b-03-07.png,their,23323
23324,c03/c03-003b/c03-003b-04-00.png,background,23324
23325,c03/c03-003b/c03-003b-04-01.png,",",23325
23326,c03/c03-003b/c03-003b-04-02.png,which,23326
23328,c03/c03-003b/c03-003b-04-04.png,the,23328
23329,c03/c03-003b/c03-003b-04-05.png,film,23329
23330,c03/c03-003b/c03-003b-04-06.png,so,23330
23331,c03/c03-003b/c03-003b-04-07.png,vividly,23331
23332,c03/c03-003b/c03-003b-04-08.png,to,23332
23333,c03/c03-003b/c03-003b-04-09.png,life,23333
23334,c03/c03-003b/c03-003b-05-00.png,In,23334
23335,c03/c03-003b/c03-003b-05-01.png,Fanny,23335
23336,c03/c03-003b/c03-003b-05-02.png,",",23336
23337,c03/c03-003b/c03-003b-05-03.png,which,23337
23338,c03/c03-003b/c03-003b-05-04.png,also,23338
23340,c03/c03-003b/c03-003b-05-06.png,its,23340
23341,c03/c03-003b/c03-003b-05-07.png,premiere,23341
23344,c03/c03-003b/c03-003b-06-00.png,the,23344
23345,c03/c03-003b/c03-003b-06-01.png,director,23345
23346,c03/c03-003b/c03-003b-06-02.png,",",23346
23347,c03/c03-003b/c03-003b-06-03.png,Mr.,23347
23348,c03/c03-003b/c03-003b-06-04.png,Joshua,23348
23349,c03/c03-003b/c03-003b-06-05.png,Logan,23349
23350,c03/c03-003b/c03-003b-06-06.png,",",23350
23351,c03/c03-003b/c03-003b-06-07.png,attempted,23351
23352,c03/c03-003b/c03-003b-06-08.png,but,23352
23353,c03/c03-003b/c03-003b-06-09.png,failed,23353
23354,c03/c03-003b/c03-003b-07-00.png,to,23354
23355,c03/c03-003b/c03-003b-07-01.png,create,23355
23357,c03/c03-003b/c03-003b-07-03.png,atmosphere,23357
23358,c03/c03-003b/c03-003b-07-04.png,of,23358
23359,c03/c03-003b/c03-003b-07-05.png,a,23359
23360,c03/c03-003b/c03-003b-07-06.png,city,23360
23361,c03/c03-007/c03-007-00-00.png,In,23361
23362,c03/c03-007/c03-007-00-01.png,A,23362
23363,c03/c03-007/c03-007-00-02.png,Taste,23363
23364,c03/c03-007/c03-007-00-03.png,of,23364
23365,c03/c03-007/c03-007-00-04.png,Honey,23365
23366,c03/c03-007/c03-007-00-05.png,Mr.,23366
23367,c03/c03-007/c03-007-00-06.png,Richardson,23367
23369,c03/c03-007/c03-007-00-08.png,taken,23369
23370,c03/c03-007/c03-007-01-00.png,a,23370
23371,c03/c03-007/c03-007-01-01.png,town,23371
23373,c03/c03-007/c03-007-01-03.png,the,23373
23374,c03/c03-007/c03-007-01-04.png,industrial,23374
23375,c03/c03-007/c03-007-01-05.png,North,23375
23376,c03/c03-007/c03-007-01-06.png,of,23376
23377,c03/c03-007/c03-007-01-07.png,England,23377
23378,c03/c03-007/c03-007-02-00.png,and,23378
23379,c03/c03-007/c03-007-02-01.png,has,23379
23380,c03/c03-007/c03-007-02-02.png,made,23380
23381,c03/c03-007/c03-007-02-03.png,it,23381
23382,c03/c03-007/c03-007-02-04.png,live,23382
23383,c03/c03-007/c03-007-02-06.png,The,23383
23384,c03/c03-007/c03-007-02-07.png,shabby,23384
23385,c03/c03-007/c03-007-02-08.png,streets,23385
23386,c03/c03-007/c03-007-03-00.png,and,23386
23387,c03/c03-007/c03-007-03-01.png,wet,23387
23388,c03/c03-007/c03-007-03-02.png,pavements,23388
23389,c03/c03-007/c03-007-03-03.png,",",23389
23391,c03/c03-007/c03-007-03-05.png,school,23391
23392,c03/c03-007/c03-007-03-06.png,play-grounds,23392
23393,c03/c03-007/c03-007-03-07.png,",",23393
23394,c03/c03-007/c03-007-04-00.png,the,23394
23395,c03/c03-007/c03-007-04-01.png,public,23395
23396,c03/c03-007/c03-007-04-02.png,monuments,23396
23397,c03/c03-007/c03-007-04-03.png,and,23397
23398,c03/c03-007/c03-007-04-04.png,the,23398
23399,c03/c03-007/c03-007-04-05.png,rubbish,23399
23400,c03/c03-007/c03-007-05-00.png,strewn,23400
23401,c03/c03-007/c03-007-05-01.png,canals,23401
23402,c03/c03-007/c03-007-05-02.png,-,23402
23404,c03/c03-007/c03-007-05-04.png,the,23404
23405,c03/c03-007/c03-007-05-05.png,worn,23405
23406,c03/c03-007/c03-007-05-06.png,head-stones,23406
23407,c03/c03-007/c03-007-06-00.png,in,23407
23408,c03/c03-007/c03-007-06-01.png,the,23408
23409,c03/c03-007/c03-007-06-02.png,churchyard,23409
23411,c03/c03-007/c03-007-06-04.png,"""",23411
23412,c03/c03-007/c03-007-06-05.png,sacred,23412
23414,c03/c03-007/c03-007-06-07.png,the,23414
23415,c03/c03-007/c03-007-06-08.png,memory,23415
23416,c03/c03-007/c03-007-06-09.png,of,23416
23417,c03/c03-007/c03-007-06-10.png,"""",23417
23418,c03/c03-007/c03-007-06-11.png,-,23418
23419,c03/c03-007/c03-007-07-00.png,are,23419
23420,c03/c03-007/c03-007-07-01.png,seen,23420
23421,c03/c03-007/c03-007-07-02.png,as,23421
23422,c03/c03-007/c03-007-07-03.png,an,23422
23423,c03/c03-007/c03-007-07-04.png,integral,23423
23424,c03/c03-007/c03-007-07-05.png,part,23424
23425,c03/c03-007/c03-007-07-06.png,of,23425
23426,c03/c03-007/c03-007-07-07.png,the,23426
23427,c03/c03-007/c03-007-07-08.png,story,23427
23428,c03/c03-003c/c03-003c-00-00.png,This,23428
23429,c03/c03-003c/c03-003c-00-01.png,is,23429
23430,c03/c03-003c/c03-003c-00-02.png,not,23430
23431,c03/c03-003c/c03-003c-00-03.png,a,23431
23434,c03/c03-003c/c03-003c-00-07.png,It,23434
23437,c03/c03-003c/c03-003c-00-10.png,con-,23437
23438,c03/c03-003c/c03-003c-01-00.png,ceived,23438
23439,c03/c03-003c/c03-003c-01-01.png,throughout,23439
23440,c03/c03-003c/c03-003c-01-02.png,in,23440
23442,c03/c03-003c/c03-003c-01-04.png,of,23442
23443,c03/c03-003c/c03-003c-01-05.png,the,23443
23445,c03/c03-003c/c03-003c-01-07.png,",",23445
23446,c03/c03-003c/c03-003c-01-08.png,and,23446
23447,c03/c03-003c/c03-003c-02-00.png,again,23447
23448,c03/c03-003c/c03-003c-02-01.png,and,23448
23449,c03/c03-003c/c03-003c-02-02.png,again,23449
23450,c03/c03-003c/c03-003c-02-03.png,it,23450
23453,c03/c03-003c/c03-003c-02-06.png,visual,23453
23454,c03/c03-003c/c03-003c-02-07.png,qualities,23454
23455,c03/c03-003c/c03-003c-02-08.png,of,23455
23456,c03/c03-003c/c03-003c-03-00.png,the,23456
23457,c03/c03-003c/c03-003c-03-01.png,story,23457
23458,c03/c03-003c/c03-003c-03-02.png,",",23458
23459,c03/c03-003c/c03-003c-03-03.png,and,23459
23460,c03/c03-003c/c03-003c-03-04.png,the,23460
23461,c03/c03-003c/c03-003c-03-05.png,marriage,23461
23462,c03/c03-003c/c03-003c-03-06.png,of,23462
23463,c03/c03-003c/c03-003c-03-07.png,the,23463
23464,c03/c03-003c/c03-003c-03-08.png,central,23464
23465,c03/c03-003c/c03-003c-04-00.png,characters,23465
23466,c03/c03-003c/c03-003c-04-01.png,to,23466
23467,c03/c03-003c/c03-003c-04-02.png,their,23467
23468,c03/c03-003c/c03-003c-04-03.png,background,23468
23470,c03/c03-003c/c03-003c-04-05.png,which,23470
23471,c03/c03-003c/c03-003c-04-06.png,bring,23471
23472,c03/c03-003c/c03-003c-04-07.png,the,23472
23473,c03/c03-003c/c03-003c-05-00.png,film,23473
23474,c03/c03-003c/c03-003c-05-01.png,so,23474
23476,c03/c03-003c/c03-003c-05-03.png,to,23476
23477,c03/c03-003c/c03-003c-05-04.png,life,23477
23478,c03/c03-003c/c03-003c-05-06.png,In,23478
23479,c03/c03-003c/c03-003c-05-07.png,Fanny,23479
23480,c03/c03-003c/c03-003c-05-08.png,",",23480
23481,c03/c03-003c/c03-003c-05-09.png,which,23481
23482,c03/c03-003c/c03-003c-05-10.png,also,23482
23483,c03/c03-003c/c03-003c-06-00.png,has,23483
23484,c03/c03-003c/c03-003c-06-01.png,its,23484
23485,c03/c03-003c/c03-003c-06-02.png,premiere,23485
23486,c03/c03-003c/c03-003c-06-03.png,tomorrow,23486
23487,c03/c03-003c/c03-003c-06-04.png,",",23487
23488,c03/c03-003c/c03-003c-06-05.png,the,23488
23489,c03/c03-003c/c03-003c-06-06.png,director,23489
23490,c03/c03-003c/c03-003c-06-07.png,",",23490
23491,c03/c03-003c/c03-003c-06-08.png,Mr.,23491
23492,c03/c03-003c/c03-003c-07-00.png,Joshua,23492
23494,c03/c03-003c/c03-003c-07-02.png,",",23494
23495,c03/c03-003c/c03-003c-07-03.png,attempted,23495
23497,c03/c03-003c/c03-003c-07-05.png,failed,23497
23498,c03/c03-003c/c03-003c-07-06.png,to,23498
23499,c03/c03-003c/c03-003c-08-00.png,create,23499
23501,c03/c03-003c/c03-003c-08-02.png,atmosphere,23501
23502,c03/c03-003c/c03-003c-08-03.png,of,23502
23503,c03/c03-003c/c03-003c-08-04.png,a,23503
23504,c03/c03-003c/c03-003c-08-05.png,city,23504
23506,c03/c03-003d/c03-003d-00-01.png,is,23506
23507,c03/c03-003d/c03-003d-00-02.png,not,23507
23508,c03/c03-003d/c03-003d-00-03.png,a,23508
23509,c03/c03-003d/c03-003d-00-04.png,filmed,23509
23510,c03/c03-003d/c03-003d-00-05.png,play,23510
23513,c03/c03-003d/c03-003d-00-09.png,been,23513
23515,c03/c03-003d/c03-003d-01-00.png,throughout,23515
23517,c03/c03-003d/c03-003d-01-02.png,terms,23517
23518,c03/c03-003d/c03-003d-01-03.png,of,23518
23519,c03/c03-003d/c03-003d-01-04.png,the,23519
23520,c03/c03-003d/c03-003d-01-05.png,cinema,23520
23521,c03/c03-003d/c03-003d-01-06.png,",",23521
23522,c03/c03-003d/c03-003d-01-07.png,and,23522
23523,c03/c03-003d/c03-003d-01-08.png,again,23523
23524,c03/c03-003d/c03-003d-02-00.png,and,23524
23525,c03/c03-003d/c03-003d-02-01.png,again,23525
23526,c03/c03-003d/c03-003d-02-02.png,it,23526
23527,c03/c03-003d/c03-003d-02-03.png,is,23527
23528,c03/c03-003d/c03-003d-02-04.png,the,23528
23530,c03/c03-003d/c03-003d-02-06.png,qualities,23530
23531,c03/c03-003d/c03-003d-02-07.png,of,23531
23532,c03/c03-003d/c03-003d-02-08.png,the,23532
23533,c03/c03-003d/c03-003d-03-00.png,story,23533
23534,c03/c03-003d/c03-003d-03-01.png,",",23534
23535,c03/c03-003d/c03-003d-03-02.png,and,23535
23537,c03/c03-003d/c03-003d-03-04.png,marriage,23537
23538,c03/c03-003d/c03-003d-03-05.png,of,23538
23539,c03/c03-003d/c03-003d-03-06.png,the,23539
23541,c03/c03-003d/c03-003d-03-08.png,charac-,23541
23542,c03/c03-003d/c03-003d-04-00.png,ters,23542
23543,c03/c03-003d/c03-003d-04-01.png,to,23543
23544,c03/c03-003d/c03-003d-04-02.png,their,23544
23545,c03/c03-003d/c03-003d-04-03.png,background,23545
23546,c03/c03-003d/c03-003d-04-04.png,",",23546
23548,c03/c03-003d/c03-003d-04-06.png,bring,23548
23549,c03/c03-003d/c03-003d-04-07.png,the,23549
23550,c03/c03-003d/c03-003d-05-00.png,film,23550
23551,c03/c03-003d/c03-003d-05-01.png,so,23551
23552,c03/c03-003d/c03-003d-05-02.png,vividly,23552
23553,c03/c03-003d/c03-003d-05-03.png,to,23553
23554,c03/c03-003d/c03-003d-05-04.png,life,23554
23555,c03/c03-003d/c03-003d-05-06.png,In,23555
23556,c03/c03-003d/c03-003d-05-07.png,Fanny,23556
23557,c03/c03-003d/c03-003d-05-08.png,",",23557
23559,c03/c03-003d/c03-003d-06-00.png,also,23559
23560,c03/c03-003d/c03-003d-06-01.png,has,23560
23561,c03/c03-003d/c03-003d-06-02.png,its,23561
23562,c03/c03-003d/c03-003d-06-03.png,premiere,23562
23563,c03/c03-003d/c03-003d-06-04.png,tomorrow,23563
23564,c03/c03-003d/c03-003d-06-05.png,",",23564
23565,c03/c03-003d/c03-003d-06-06.png,the,23565
23566,c03/c03-003d/c03-003d-06-07.png,director,23566
23567,c03/c03-003d/c03-003d-06-08.png,",",23567
23568,c03/c03-003d/c03-003d-07-00.png,Mr.,23568
23569,c03/c03-003d/c03-003d-07-01.png,Joshua,23569
23570,c03/c03-003d/c03-003d-07-02.png,Logan,23570
23571,c03/c03-003d/c03-003d-07-03.png,",",23571
23572,c03/c03-003d/c03-003d-07-04.png,attempted,23572
23573,c03/c03-003d/c03-003d-07-05.png,but,23573
23574,c03/c03-003d/c03-003d-07-06.png,failed,23574
23575,c03/c03-003d/c03-003d-07-07.png,to,23575
23576,c03/c03-003d/c03-003d-08-00.png,create,23576
23578,c03/c03-003d/c03-003d-08-02.png,atmosphere,23578
23579,c03/c03-003d/c03-003d-08-03.png,of,23579
23580,c03/c03-003d/c03-003d-08-04.png,a,23580
23581,c03/c03-003d/c03-003d-08-05.png,city,23581
23583,c03/c03-003e/c03-003e-00-01.png,is,23583
23584,c03/c03-003e/c03-003e-00-02.png,not,23584
23585,c03/c03-003e/c03-003e-00-03.png,a,23585
23586,c03/c03-003e/c03-003e-00-04.png,filmed,23586
23587,c03/c03-003e/c03-003e-00-05.png,play,23587
23588,c03/c03-003e/c03-003e-00-07.png,It,23588
23589,c03/c03-003e/c03-003e-00-08.png,has,23589
23590,c03/c03-003e/c03-003e-00-09.png,been,23590
23592,c03/c03-003e/c03-003e-01-00.png,ceived,23592
23594,c03/c03-003e/c03-003e-01-02.png,in,23594
23595,c03/c03-003e/c03-003e-01-03.png,terms,23595
23596,c03/c03-003e/c03-003e-01-04.png,of,23596
23598,c03/c03-003e/c03-003e-01-06.png,cinema,23598
23599,c03/c03-003e/c03-003e-01-07.png,",",23599
23600,c03/c03-003e/c03-003e-02-00.png,and,23600
23601,c03/c03-003e/c03-003e-02-01.png,again,23601
23602,c03/c03-003e/c03-003e-02-02.png,and,23602
23603,c03/c03-003e/c03-003e-02-03.png,again,23603
23606,c03/c03-003e/c03-003e-02-06.png,the,23606
23608,c03/c03-003e/c03-003e-02-08.png,qualities,23608
23609,c03/c03-003e/c03-003e-03-00.png,of,23609
23610,c03/c03-003e/c03-003e-03-01.png,the,23610
23611,c03/c03-003e/c03-003e-03-02.png,story,23611
23612,c03/c03-003e/c03-003e-03-03.png,",",23612
23613,c03/c03-003e/c03-003e-03-04.png,and,23613
23614,c03/c03-003e/c03-003e-03-05.png,the,23614
23616,c03/c03-003e/c03-003e-03-07.png,of,23616
23617,c03/c03-003e/c03-003e-03-08.png,the,23617
23618,c03/c03-003e/c03-003e-03-09.png,central,23618
23619,c03/c03-003e/c03-003e-04-00.png,characters,23619
23620,c03/c03-003e/c03-003e-04-01.png,to,23620
23621,c03/c03-003e/c03-003e-04-02.png,their,23621
23622,c03/c03-003e/c03-003e-04-03.png,background,23622
23624,c03/c03-003e/c03-003e-04-05.png,which,23624
23625,c03/c03-003e/c03-003e-04-06.png,bring,23625
23628,c03/c03-003e/c03-003e-05-02.png,so,23628
23629,c03/c03-003e/c03-003e-05-03.png,vividly,23629
23633,c03/c03-003e/c03-003e-05-08.png,Fanny,23633
23634,c03/c03-003e/c03-003e-05-09.png,",",23634
23635,c03/c03-003e/c03-003e-05-10.png,which,23635
23636,c03/c03-003e/c03-003e-06-00.png,also,23636
23637,c03/c03-003e/c03-003e-06-01.png,has,23637
23638,c03/c03-003e/c03-003e-06-02.png,its,23638
23640,c03/c03-003e/c03-003e-06-04.png,tomorrow,23640
23641,c03/c03-003e/c03-003e-06-05.png,",",23641
23644,c03/c03-003e/c03-003e-06-08.png,",",23644
23645,c03/c03-003e/c03-003e-07-00.png,Mr.,23645
23646,c03/c03-003e/c03-003e-07-01.png,Joshua,23646
23647,c03/c03-003e/c03-003e-07-02.png,Logan,23647
23648,c03/c03-003e/c03-003e-07-03.png,",",23648
23649,c03/c03-003e/c03-003e-07-04.png,attempted,23649
23650,c03/c03-003e/c03-003e-07-05.png,but,23650
23651,c03/c03-003e/c03-003e-07-06.png,failed,23651
23653,c03/c03-003e/c03-003e-08-00.png,create,23653
23654,c03/c03-003e/c03-003e-08-01.png,the,23654
23655,c03/c03-003e/c03-003e-08-02.png,atmosphere,23655
23656,c03/c03-003e/c03-003e-08-03.png,of,23656
23657,c03/c03-003e/c03-003e-08-04.png,a,23657
23659,c03/c03-003f/c03-003f-00-00.png,This,23659
23660,c03/c03-003f/c03-003f-00-01.png,is,23660
23661,c03/c03-003f/c03-003f-00-02.png,not,23661
23663,c03/c03-003f/c03-003f-00-04.png,filmed,23663
23664,c03/c03-003f/c03-003f-00-05.png,play,23664
23665,c03/c03-003f/c03-003f-00-07.png,It,23665
23666,c03/c03-003f/c03-003f-00-08.png,has,23666
23668,c03/c03-003f/c03-003f-00-10.png,concei-,23668
23669,c03/c03-003f/c03-003f-01-00.png,ved,23669
23670,c03/c03-003f/c03-003f-01-01.png,throughout,23670
23671,c03/c03-003f/c03-003f-01-02.png,in,23671
23672,c03/c03-003f/c03-003f-01-03.png,terms,23672
23673,c03/c03-003f/c03-003f-01-04.png,of,23673
23675,c03/c03-003f/c03-003f-01-06.png,cinema,23675
23677,c03/c03-003f/c03-003f-02-00.png,and,23677
23678,c03/c03-003f/c03-003f-02-01.png,again,23678
23680,c03/c03-003f/c03-003f-02-03.png,again,23680
23681,c03/c03-003f/c03-003f-02-04.png,it,23681
23682,c03/c03-003f/c03-003f-02-05.png,is,23682
23683,c03/c03-003f/c03-003f-02-06.png,the,23683
23684,c03/c03-003f/c03-003f-02-07.png,visual,23684
23688,c03/c03-003f/c03-003f-03-02.png,story,23688
23690,c03/c03-003f/c03-003f-03-04.png,and,23690
23692,c03/c03-003f/c03-003f-03-06.png,marriage,23692
23693,c03/c03-003f/c03-003f-03-07.png,of,23693
23694,c03/c03-003f/c03-003f-03-08.png,the,23694
23695,c03/c03-003f/c03-003f-04-00.png,central,23695
23696,c03/c03-003f/c03-003f-04-01.png,characters,23696
23697,c03/c03-003f/c03-003f-04-02.png,to,23697
23698,c03/c03-003f/c03-003f-04-03.png,their,23698
23700,c03/c03-003f/c03-003f-04-05.png,",",23700
23701,c03/c03-003f/c03-003f-05-00.png,which,23701
23702,c03/c03-003f/c03-003f-05-01.png,bring,23702
23703,c03/c03-003f/c03-003f-05-02.png,the,23703
23704,c03/c03-003f/c03-003f-05-03.png,film,23704
23705,c03/c03-003f/c03-003f-05-04.png,so,23705
23706,c03/c03-003f/c03-003f-05-05.png,vividly,23706
23707,c03/c03-003f/c03-003f-05-06.png,to,23707
23708,c03/c03-003f/c03-003f-05-07.png,life,23708
23709,c03/c03-003f/c03-003f-05-09.png,In,23709
23710,c03/c03-003f/c03-003f-06-00.png,Fanny,23710
23711,c03/c03-003f/c03-003f-06-01.png,",",23711
23712,c03/c03-003f/c03-003f-06-02.png,which,23712
23714,c03/c03-003f/c03-003f-06-04.png,has,23714
23715,c03/c03-003f/c03-003f-06-05.png,its,23715
23716,c03/c03-003f/c03-003f-06-06.png,premiere,23716
23718,c03/c03-003f/c03-003f-06-08.png,",",23718
23719,c03/c03-003f/c03-003f-07-00.png,the,23719
23720,c03/c03-003f/c03-003f-07-01.png,director,23720
23721,c03/c03-003f/c03-003f-07-02.png,",",23721
23723,c03/c03-003f/c03-003f-07-04.png,Joshua,23723
23724,c03/c03-003f/c03-003f-07-05.png,Logan,23724
23725,c03/c03-003f/c03-003f-07-06.png,",",23725
23726,c03/c03-003f/c03-003f-07-07.png,attempted,23726
23727,c03/c03-003f/c03-003f-08-00.png,but,23727
23728,c03/c03-003f/c03-003f-08-01.png,failed,23728
23729,c03/c03-003f/c03-003f-08-02.png,to,23729
23730,c03/c03-003f/c03-003f-08-03.png,create,23730
23731,c03/c03-003f/c03-003f-08-04.png,the,23731
23732,c03/c03-003f/c03-003f-08-05.png,atmosphere,23732
23733,c03/c03-003f/c03-003f-08-06.png,of,23733
23735,c03/c03-003f/c03-003f-09-01.png,city,23735
23736,c03/c03-007a/c03-007a-00-00.png,In,23736
23737,c03/c03-007a/c03-007a-00-01.png,A,23737
23738,c03/c03-007a/c03-007a-00-02.png,Taste,23738
23741,c03/c03-007a/c03-007a-00-05.png,Mr.,23741
23742,c03/c03-007a/c03-007a-00-06.png,Richardson,23742
23743,c03/c03-007a/c03-007a-00-07.png,has,23743
23744,c03/c03-007a/c03-007a-01-00.png,taken,23744
23745,c03/c03-007a/c03-007a-01-01.png,a,23745
23746,c03/c03-007a/c03-007a-01-02.png,town,23746
23747,c03/c03-007a/c03-007a-01-03.png,in,23747
23749,c03/c03-007a/c03-007a-01-05.png,industrial,23749
23750,c03/c03-007a/c03-007a-01-06.png,North,23750
23751,c03/c03-007a/c03-007a-01-07.png,of,23751
23752,c03/c03-007a/c03-007a-01-08.png,England,23752
